,queue jobs,utilization
0,1,0.00390625
1,0,0.0224609375
2,0,0.044921875
3,0,0.0380859375
4,0,0.0419921875
5,0,0.0224609375
6,0,0.0048828125
7,0,0.0205078125
8,0,0.0283203125
9,0,0.353515625
10,0,0.0400390625
11,0,0.0478515625
12,0,0.052734375
13,0,0.04296875
14,0,0.0283203125
15,0,0.052734375
16,0,0.0283203125
17,0,0.0048828125
18,0,0.111328125
19,0,0.0556640625
20,0,0.0361328125
21,0,0.0283203125
22,0,0.0576171875
23,0,0.056640625
24,0,0.048828125
25,0,0.01171875
26,0,0.03125
27,0,0.0634765625
28,0,0.052734375
29,0,0.064453125
30,0,0.08203125
31,0,0.033203125
32,0,0.01953125
33,0,0.0390625
34,0,0.03125
35,0,0.044921875
36,0,0.005859375
37,0,0.044921875
38,0,0.2353515625
39,0,0.1064453125
40,0,0.076171875
41,0,0.017578125
42,0,0.017578125
43,0,0.005859375
44,0,0.005859375
45,0,0.005859375
46,0,0.0224609375
47,0,0.0654296875
48,0,0.080078125
49,0,0.076171875
50,0,0.0703125
51,0,0.05859375
52,0,0.05859375
53,0,0.05859375
54,0,0.05859375
55,0,0.060546875
56,0,0.06640625
57,0,0.09765625
58,0,0.0595703125
59,0,0.0791015625
60,0,0.0654296875
61,0,0.0595703125
62,0,0.05078125
63,0,0.0087890625
64,0,0.0478515625
65,0,0.03515625
66,0,0.0615234375
67,0,0.04296875
68,0,0.0927734375
69,0,0.05078125
70,0,0.0078125
71,0,0.017578125
72,0,0.0556640625
73,0,0.208984375
74,0,0.041015625
75,0,0.0146484375
76,0,0.013671875
77,0,0.169921875
78,0,0.0068359375
79,0,0.0361328125
80,0,0.005859375
81,0,0.255859375
82,0,0.1220703125
83,0,0.076171875
84,0,0.3837890625
85,0,0.1328125
86,0,0.041015625
87,0,0.025390625
88,0,0.025390625
89,0,0.0205078125
90,0,0.0302734375
91,0,0.0126953125
92,1,0.119140625
93,0,0.029296875
94,0,0.0205078125
95,0,0.0361328125
96,0,0.0556640625
97,0,0.0361328125
98,0,0.03515625
99,0,0.02734375
100,0,0.0341796875
101,0,0.0380859375
102,0,0.0380859375
103,0,0.048828125
104,0,0.041015625
105,0,0.013671875
106,0,0.005859375
107,0,0.005859375
108,0,0.01953125
109,0,0.013671875
110,0,0.0302734375
111,0,0.0224609375
112,0,0.0302734375
113,0,0.0302734375
114,0,0.0146484375
115,0,0.0146484375
116,0,0.0205078125
117,0,0.0498046875
118,0,0.0703125
119,0,0.052734375
120,0,0.037109375
121,0,0.025390625
122,0,0.037109375
123,0,0.0
124,0,0.0888671875
125,0,0.0302734375
126,0,0.0556640625
127,0,0.044921875
128,0,0.033203125
129,0,0.0283203125
130,0,0.02734375
131,0,0.02734375
132,0,0.02734375
133,0,0.0263671875
134,0,0.4248046875
135,0,0.146484375
136,0,0.0537109375
137,0,0.1318359375
138,0,0.0517578125
139,0,0.0361328125
140,0,0.03515625
141,0,0.0966796875
142,0,0.0087890625
143,0,0.0361328125
144,0,0.025390625
145,0,0.0400390625
146,0,0.0390625
147,0,0.044921875
148,0,0.0546875
149,0,0.0615234375
150,0,0.03125
151,0,0.064453125
152,0,0.0400390625
153,0,0.0234375
154,0,0.017578125
155,0,0.1435546875
156,0,0.052734375
157,0,0.0361328125
158,0,0.0087890625
159,0,0.03125
160,0,0.0
161,0,0.0
162,0,0.3291015625
163,0,0.0263671875
164,0,0.0537109375
165,0,0.056640625
166,0,0.0625
167,0,0.0625
168,0,0.0625
169,0,0.0625
170,0,0.0546875
171,0,0.048828125
172,0,0.0478515625
173,0,0.046875
174,0,0.046875
175,0,0.046875
176,0,0.0732421875
177,0,0.0419921875
178,0,0.1298828125
179,0,0.052734375
180,0,0.091796875
181,0,0.1103515625
182,0,0.0615234375
183,0,0.0751953125
184,0,0.0419921875
185,0,0.0
186,0,0.0
187,0,0.0498046875
188,0,0.2880859375
189,0,0.037109375
190,0,0.0498046875
191,0,0.05859375
192,0,0.0205078125
193,0,0.0078125
194,0,0.0078125
195,0,0.0390625
196,0,0.0546875
197,0,0.427734375
198,0,0.052734375
199,0,0.11328125
200,0,0.0908203125
201,0,0.087890625
202,0,0.0546875
203,0,0.015625
204,0,0.0078125
205,0,0.046875
206,0,0.046875
207,0,0.0458984375
208,0,0.0146484375
209,0,0.0146484375
210,0,0.0078125
211,0,0.0078125
212,0,0.0078125
213,0,0.0078125
214,0,0.0
