#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
39    1563439879.94    1563439879.94    0.0    32    0.264    8.448    0.264    0.0    0
40    1563439879.94    1563439879.98    0.0409998893738    30    0.8805    26.415    0.921499889374    0.0    0
41    1563439880.2    1563439880.2    0.0    1    0.0529    0.0529    0.0529    0.0    0
42    1563439880.83    1563439880.83    0.0    30    1.1092    33.276    1.1092    0.0    0
43    1563439880.94    1563439880.94    0.0    1    0.5527    0.5527    0.5527    0.0    0
44    1563439881.13    1563439881.13    0.0    1    0.0422    0.0422    0.0422    0.0    0
45    1563439881.14    1563439881.14    0.0    32    2.5993    83.1776    2.5993    0.0    0
46    1563439881.17    1563439881.19    0.0169999599457    32    0.2921    9.3472    0.309099959946    0.0    0
47    1563439881.18    1563439881.24    0.063000202179    128    1.4102    180.5056    1.47320020218    0.0    0
48    1563439881.19    1563439882.26    1.07000017166    128    3.1281    400.3968    4.19810017166    0.0    0
49    1563439881.19    1563439883.18    1.99099993706    128    2.482    317.696    4.47299993706    0.0    0
50    1563439881.2    1563439884.13    2.92600011826    64    2.7998    179.1872    5.72580011826    0.0    0
51    1563439881.26    1563439884.36    3.09899997711    64    0.4845    31.008    3.58349997711    0.0    0
52    1563439881.26    1563439884.58    3.32300019264    64    0.6317    40.4288    3.95470019264    0.0    0
53    1563439881.28    1563439884.81    3.53100013733    128    3.1528    403.5584    6.68380013733    0.0    0
54    1563439881.45    1563439885.72    4.26800012589    16    2.9865    47.784    7.25450012589    0.0    0
55    1563439881.48    1563439885.73    4.25699996948    1    0.0555    0.0555    4.31249996948    0.0    0
56    1563439881.52    1563439885.74    4.21500015259    16    3.1058    49.6928    7.32080015259    0.0    0
57    1563439881.67    1563439885.75    4.07899999619    1    0.0433    0.0433    4.12229999619    0.0    0
58    1563439881.72    1563439885.75    4.03500008583    32    0.243    7.776    4.27800008583    0.0    0
59    1563439881.96    1563439885.82    3.85500001907    1    0.0526    0.0526    3.90760001907    0.0    0
60    1563439881.96    1563439885.82    3.85500001907    30    0.867    26.01    4.72200001907    0.0    0
61    1563439882.04    1563439885.87    3.83099985123    64    4.3405    277.792    8.17149985123    0.0    0
62    1563439882.14    1563439886.1    3.95600008965    1    0.042    0.042    3.99800008965    0.0    0
63    1563439882.19    1563439886.1    3.91300010681    32    0.2522    8.0704    4.16520010681    0.0    0
64    1563439882.44    1563439886.16    3.71399998665    1    0.0544    0.0544    3.76839998665    0.0    0
65    1563439882.54    1563439886.16    3.61500000954    64    4.333    277.312    7.94800000954    0.0    0
66    1563439882.61    1563439886.4    3.78199982643    64    0.0033    0.2112    3.78529982643    0.0    0
67    1563439882.64    1563439886.64    4.0039999485    1    0.0412    0.0412    4.0451999485    0.0    0
68    1563439882.68    1563439886.64    3.96099996567    32    0.2686    8.5952    4.22959996567    0.0    0
69    1563439882.84    1563439886.7    3.85599994659    30    0.9009    27.027    4.75689994659    0.0    0
70    1563439882.95    1563439886.75    3.79500007629    1    0.0544    0.0544    3.84940007629    0.0    0
71    1563439883.75    1563439886.75    3.00099992752    30    0.9176    27.528    3.91859992752    0.0    0
72    1563439883.89    1563439886.8    2.90599989891    1    0.0424    0.0424    2.94839989891    0.0    0
73    1563439883.93    1563439886.8    2.86299991608    32    0.276    8.832    3.13899991608    0.0    0
74    1563439883.99    1563439886.85    2.85700011253    32    1.3166    42.1312    4.17360011253    0.0    0
75    1563439884.12    1563439886.91    2.78499984741    64    2.4802    158.7328    5.26519984741    0.0    0
76    1563439884.13    1563439887.11    2.98699998856    64    2.8876    184.8064    5.87459998856    0.0    0
77    1563439884.13    1563439887.33    3.20000004768    64    2.8118    179.9552    6.01180004768    0.0    0
78    1563439884.13    1563439887.56    3.4319999218    64    2.5167    161.0688    5.9486999218    0.0    0
79    1563439884.13    1563439887.78    3.64899992943    64    2.4206    154.9184    6.06959992943    0.0    0
80    1563439884.13    1563439888.0    3.86800003052    64    3.4462    220.5568    7.31420003052    0.0    0
81    1563439884.22    1563439888.2    3.98799991608    1    0.0555    0.0555    4.04349991608    0.0    0
82    1563439884.42    1563439888.2    3.78600001335    1    0.0411    0.0411    3.82710001335    0.0    0
83    1563439884.46    1563439888.21    3.74400019646    32    0.3509    11.2288    4.09490019646    0.0    0
84    1563439884.47    1563439888.26    3.79000020027    64    0.5463    34.9632    4.33630020027    0.0    0
85    1563439884.47    1563439888.48    4.00999999046    16    3.0491    48.7856    7.05909999046    0.0    0
86    1563439884.63    1563439888.5    3.86899995804    128    2.4061    307.9808    6.27509995804    0.0    0
87    1563439884.66    1563439889.35    4.6819999218    16    3.1293    50.0688    7.8112999218    0.0    0
88    1563439884.69    1563439889.36    4.67199993134    30    1.1164    33.492    5.78839993134    0.0    0
89    1563439884.82    1563439889.4    4.58200001717    1    0.0539    0.0539    4.63590001717    0.0    0
90    1563439885.76    1563439889.41    3.64299988747    1    0.0417    0.0417    3.68469988747    0.0    0
91    1563439885.81    1563439889.41    3.60100007057    32    0.2544    8.1408    3.85540007057    0.0    0
