,queue jobs,utilization
0,2,0.0
1,9,0.0
2,11,0.5
3,19,0.0
4,20,0.0
5,48,0.0
6,67,0.5
7,90,0.0
8,98,0.625
9,128,0.0
10,135,0.0
11,140,0.0
12,143,0.5
13,147,0.0
14,158,0.5
15,172,0.0
16,190,0.5
17,202,0.0
18,207,0.5
19,214,0.0
20,213,0.5
21,218,0.5
22,223,0.5
23,241,0.0
24,241,0.0
25,292,0.5
26,344,0.0
27,358,0.0
28,372,0.5
29,392,0.0
30,401,0.0
31,402,0.5
32,402,0.0
33,402,0.0
34,402,0.0
35,402,0.5
36,404,0.0
37,424,0.0
38,439,0.5
39,457,0.0
40,498,0.0
41,517,0.5
42,517,0.0
43,518,0.0
44,529,0.5
45,539,0.0
46,549,0.0
47,571,0.5
48,618,0.0
49,697,0.0
50,715,0.625
51,731,0.5
52,785,0.5
53,831,0.5
54,883,0.0
55,922,0.5
56,946,0.0
57,946,0.0
58,945,0.5
59,945,0.0
60,945,0.0
61,944,0.5
62,944,0.0
63,944,0.0
64,943,0.5
65,943,0.0
66,943,0.0
67,942,0.5
68,942,0.0
69,941,0.5
70,941,0.0
71,941,0.0
72,940,0.5
73,940,0.0
74,940,0.0
75,939,0.5
76,939,0.0
77,938,0.5
78,938,0.0
79,938,0.0
80,937,0.5
81,937,0.0
82,937,0.0
83,936,0.5
84,936,0.0
85,935,0.5
86,935,0.0
87,935,0.0
88,934,0.5
89,934,0.0
90,934,0.0
91,933,0.5
92,933,0.0
93,933,0.0
94,932,0.5
95,932,0.0
96,931,0.5
97,931,0.181396484375
98,931,0.0
99,930,0.5
100,930,0.0
101,930,0.0
102,920,0.8125
103,920,0.0
104,919,0.5
105,919,0.0
106,918,0.0
107,917,0.5
108,917,0.0
109,912,0.625
110,904,0.3125
111,889,0.0
112,889,0.0
113,888,0.0
114,888,0.0
115,888,0.0
116,887,0.0
117,887,0.0
118,886,0.0
119,886,0.0
120,884,0.0
121,884,0.0
122,883,0.5
123,883,0.0
124,883,0.0
125,882,0.5
126,882,0.0
127,882,0.0
128,881,0.5
129,881,0.0
130,881,0.0
131,880,0.5
132,880,0.0
133,880,0.0
134,879,0.0
135,879,0.0
136,878,0.0
137,878,0.0
138,877,0.5
139,877,0.0
140,877,0.0
141,876,0.5
142,876,0.0
143,876,0.0
144,875,0.5
145,875,0.0
146,875,0.0
147,874,0.5
148,874,0.0
149,874,0.0
150,873,0.5
151,873,0.5
152,873,0.0
153,873,0.0
154,872,0.5
155,872,0.5
156,872,0.0
157,872,0.0
158,871,0.5
159,871,0.0
160,871,0.0
161,870,0.5
162,870,0.0
163,870,0.0
164,869,0.5
165,869,0.0
166,869,0.0
167,868,0.5
168,868,0.0
169,868,0.0
170,867,0.5
171,867,0.0
172,867,0.0
173,865,0.5
174,865,0.0
175,865,0.0
176,864,0.5
177,864,0.0
178,864,0.0
179,863,0.5
180,863,0.0
181,863,0.0
182,862,0.5
183,862,0.0
184,862,0.0
185,861,0.5
186,861,0.0
187,861,0.0
188,860,0.5
189,860,0.0
190,860,0.0
191,859,0.5
192,859,0.0
193,859,0.0
194,858,0.5
195,858,0.0
196,858,0.0
197,852,0.5
198,849,0.0
199,849,0.0
200,849,0.0
201,849,0.0
202,849,0.0
203,849,0.0
204,849,0.0
205,849,0.0
206,849,0.0
207,849,0.0
208,849,0.0
209,849,0.0
210,849,0.0
211,849,0.0
212,849,0.0
213,849,0.0
214,849,0.0
215,849,0.0
216,849,0.0
217,849,0.0
218,849,0.0
219,849,0.0
220,849,0.0
221,849,0.0
222,849,0.0
223,849,0.0
224,849,0.0
225,849,0.0
226,849,0.0
227,849,0.0
228,849,0.0
229,849,0.0
230,849,0.0
231,849,0.0
232,849,0.0
233,849,0.0
234,849,0.0
235,849,0.0
236,849,0.0
237,849,0.0
238,849,0.0
239,849,0.0
240,849,0.0
241,849,0.0
242,849,0.0
243,849,0.0
244,849,0.0
245,849,0.0
246,849,0.0
247,849,0.0
248,849,0.0
249,849,0.0
250,849,0.0
251,849,0.0
252,849,0.0
253,849,0.0
254,849,0.0
255,849,0.0
256,849,0.0
257,849,0.0
258,849,0.0
259,849,0.0
260,849,0.0
261,849,0.0
262,849,0.0
263,849,0.0
264,849,0.0
265,849,0.0
266,849,0.0
267,849,0.0
268,849,0.0
269,849,0.0
270,849,0.0
271,849,0.0
272,849,0.0
273,849,0.0
274,849,0.0
275,849,0.0
276,849,0.0
277,849,0.0
278,849,0.0
279,849,0.0
280,849,0.0
281,849,0.0
282,849,0.0
283,849,0.0
284,849,0.0
285,849,0.0
286,849,0.0
287,849,0.0
288,849,0.0
289,849,0.0
290,849,0.0
291,849,0.0
292,849,0.0
293,849,0.0
294,849,0.0
295,849,0.0
296,849,0.0
297,849,0.0
298,849,0.0
299,849,0.0
300,849,0.0
301,849,0.0
302,849,0.0
303,849,0.0
304,849,0.0
305,849,0.0
306,849,0.0
307,849,0.0
308,849,0.0
309,849,0.0
310,849,0.0
311,849,0.0
