#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
239    0    1024    0.0    185
240    0    1024    0.0    185
241    0    1024    0.0    184
242    0    1024    0.0    184
243    0    1024    0.0    184
244    0    1024    0.0    184
245    84    1024    0.08203125    179
246    0    1024    0.0    179
247    0    1024    0.0    179
248    0    1024    0.0    179
249    67    1024    0.0654296875    177
250    0    1024    0.0    177
251    0    1024    0.0    177
252    272    1024    0.265625    171
253    0    1024    0.0    171
254    0    1024    0.0    171
255    0    1024    0.0    171
256    68    1024    0.06640625    164
257    0    1024    0.0    164
258    0    1024    0.0    164
259    0    1024    0.0    164
260    0    1024    0.0    161
261    0    1024    0.0    161
262    0    1024    0.0    161
263    0    1024    0.0    161
264    0    1024    0.0    158
265    0    1024    0.0    158
266    0    1024    0.0    158
267    256    1024    0.25    157
268    0    1024    0.0    157
269    0    1024    0.0    157
270    0    1024    0.0    157
271    0    1024    0.0    157
272    256    1024    0.25    156
273    0    1024    0.0    155
274    0    1024    0.0    155
275    0    1024    0.0    155
276    0    1024    0.0    155
277    0    1024    0.0    152
278    0    1024    0.0    152
279    0    1024    0.0    152
280    0    1024    0.0    150
281    0    1024    0.0    150
282    0    1024    0.0    150
283    0    1024    0.0    150
284    0    1024    0.0    150
285    0    1024    0.0    148
286    0    1024    0.0    148
287    0    1024    0.0    148
288    0    1024    0.0    148
289    328    1024    0.3203125    140
290    3    1024    0.0029296875    140
291    0    1024    0.0    140
292    0    1024    0.0    140
293    0    1024    0.0    140
294    0    1024    0.0    138
295    0    1024    0.0    138
296    0    1024    0.0    138
297    276    1024    0.26953125    134
298    0    1024    0.0    134
299    0    1024    0.0    134
300    0    1024    0.0    134
301    340    1024    0.33203125    130
302    0    1024    0.0    130
303    0    1024    0.0    130
304    0    1024    0.0    130
305    0    1024    0.0    130
306    0    1024    0.0    130
307    256    1024    0.25    128
308    0    1024    0.0    128
309    0    1024    0.0    128
310    0    1024    0.0    128
311    0    1024    0.0    128
312    256    1024    0.25    127
313    64    1024    0.0625    124
314    0    1024    0.0    124
315    0    1024    0.0    124
316    0    1024    0.0    124
317    273    1024    0.2666015625    120
318    0    1024    0.0    120
319    0    1024    0.0    120
320    0    1024    0.0    120
321    156    1024    0.15234375    114
322    0    1024    0.0    112
323    0    1024    0.0    112
324    0    1024    0.0    112
325    324    1024    0.31640625    109
326    0    1024    0.0    109
327    0    1024    0.0    109
328    0    1024    0.0    109
329    0    1024    0.0    108
330    0    1024    0.0    108
331    0    1024    0.0    108
332    280    1024    0.2734375    104
333    5    1024    0.0048828125    104
334    0    1024    0.0    104
335    0    1024    0.0    104
336    340    1024    0.33203125    97
337    80    1024    0.078125    91
338    0    1024    0.0    91
339    0    1024    0.0    91
340    0    1024    0.0    91
341    0    1024    0.0    90
342    0    1024    0.0    90
343    0    1024    0.0    90
344    0    1024    0.0    89
345    0    1024    0.0    89
346    0    1024    0.0    89
347    0    1024    0.0    89
348    272    1024    0.265625    79
349    0    1024    0.0    79
350    0    1024    0.0    79
351    0    1024    0.0    79
352    336    1024    0.328125    75
353    0    1024    0.0    72
354    0    1024    0.0    72
355    0    1024    0.0    72
356    0    1024    0.0    71
357    0    1024    0.0    71
358    0    1024    0.0    71
359    0    1024    0.0    71
360    0    1024    0.0    70
361    0    1024    0.0    70
362    0    1024    0.0    70
363    0    1024    0.0    70
364    0    1024    0.0    67
365    0    1024    0.0    67
366    0    1024    0.0    67
367    324    1024    0.31640625    62
368    0    1024    0.0    62
369    0    1024    0.0    62
370    0    1024    0.0    62
371    336    1024    0.328125    58
372    64    1024    0.0625    57
373    0    1024    0.0    57
374    0    1024    0.0    57
375    20    1024    0.01953125    52
376    0    1024    0.0    52
377    0    1024    0.0    52
378    0    1024    0.0    52
379    0    1024    0.0    51
380    0    1024    0.0    51
381    0    1024    0.0    51
382    276    1024    0.26953125    46
383    0    1024    0.0    45
384    0    1024    0.0    45
385    0    1024    0.0    45
386    256    1024    0.25    44
387    0    1024    0.0    44
388    0    1024    0.0    44
389    4    1024    0.00390625    41
390    0    1024    0.0    41
391    0    1024    0.0    41
392    0    1024    0.0    41
393    256    1024    0.25    40
394    0    1024    0.0    40
395    0    1024    0.0    40
396    0    1024    0.0    38
397    0    1024    0.0    36
398    0    1024    0.0    36
399    0    1024    0.0    36
400    256    1024    0.25    35
401    0    1024    0.0    33
402    0    1024    0.0    33
403    0    1024    0.0    33
404    0    1024    0.0    32
405    0    1024    0.0    32
406    0    1024    0.0    32
407    0    1024    0.0    32
408    256    1024    0.25    31
409    0    1024    0.0    31
410    0    1024    0.0    31
411    64    1024    0.0625    29
412    0    1024    0.0    23
413    0    1024    0.0    23
414    0    1024    0.0    23
415    0    1024    0.0    23
416    4    1024    0.00390625    18
417    0    1024    0.0    18
418    0    1024    0.0    18
419    256    1024    0.25    17
420    0    1024    0.0    17
421    0    1024    0.0    17
422    0    1024    0.0    17
423    16    1024    0.015625    10
424    0    1024    0.0    10
425    0    1024    0.0    10
426    0    1024    0.0    10
427    0    1024    0.0    9
428    0    1024    0.0    9
429    0    1024    0.0    9
430    64    1024    0.0625    5
431    64    1024    0.0625    4
432    0    1024    0.0    4
433    0    1024    0.0    4

average cpu utilization is: 0.0341616447748
average ssd utilization is: 0.0464036338048
average gpu utilization is: 0.047621517754
average utilization is: 0.0427289321112
average queuing jobs are: 166.981524249
maximum queuing jobs are: 329


#job_number  submit  dispatch  queue  cpu#  runtime  weight  response(turnaround)  cpu_aspl  cpu_diameter
0    1563520021.57    1563520027.28    5.70800018311    4    0.0522    0.2088    5.76020018311    0.0    0
1    1563520027.48    1563520027.48    0.0    64    0.0125    0.8    0.0125    0.0    0
2    1563520027.63    1563520027.64    0.00699996948242    64    0.1855    11.872    0.192499969482    0.0    0
3    1563520027.81    1563520027.81    0.000999927520752    16    0.0098    0.1568    0.0107999275208    0.0    0
4    1563520027.89    1563520027.9    0.0019998550415    256    0.4221    108.0576    0.424099855042    0.0    0
5    1563520028.01    1563520031.26    3.24900007248    16    0.7616    12.1856    4.01060007248    0.0    0
6    1563520028.18    1563520031.27    3.09000015259    4    0.6452    2.5808    3.73520015259    0.0    0
7    1563520028.35    1563520031.27    2.92100000381    64    0.0055    0.352    2.92650000381    0.0    0
8    1563520028.59    1563520031.46    2.8639998436    4    0.6452    2.5808    3.5091998436    0.0    0
9    1563520028.64    1563520031.46    2.82500004768    256    0.8    204.8    3.62500004768    0.0    0
10    1563520029.08    1563520034.83    5.75300002098    64    0.4167    26.6688    6.16970002098    0.0    0
11    1563520029.26    1563520035.02    5.76200008392    256    0.0177    4.5312    5.77970008392    0.0    0
12    1563520029.36    1563520038.45    9.08299994469    64    0.1855    11.872    9.26849994469    0.0    0
13    1563520029.62    1563520038.68    9.0600001812    256    0.0057    1.4592    9.0657001812    0.0    0
14    1563520029.87    1563520042.17    12.3010001183    256    0.4221    108.0576    12.7231001183    0.0    0
15    1563520030.33    1563520045.64    15.3049998283    16    0.0285    0.456    15.3334998283    0.0    0
16    1563520030.44    1563520045.65    15.2079999447    16    0.0098    0.1568    15.2177999447    0.0    0
17    1563520030.8    1563520045.67    14.8639998436    16    0.7616    12.1856    15.6255998436    0.0    0
18    1563520030.86    1563520045.68    14.8289999962    16    0.0285    0.456    14.8574999962    0.0    0
19    1563520031.09    1563520045.7    14.6119999886    256    0.4221    108.0576    15.0340999886    0.0    0
20    1563520031.33    1563520049.15    17.8180000782    4    0.5956    2.3824    18.4136000782    0.0    0
21    1563520031.34    1563520049.15    17.8140001297    4    1.1283    4.5132    18.9423001297    0.0    0
22    1563520031.36    1563520049.16    17.7919998169    256    0.6189    158.4384    18.4108998169    0.0    0
23    1563520031.78    1563520052.67    20.8919999599    4    1.1283    4.5132    22.0202999599    0.0    0
24    1563520032.08    1563520052.67    20.5970001221    4    1.1283    4.5132    21.7253001221    0.0    0
25    1563520032.12    1563520052.67    20.5529999733    64    0.9446    60.4544    21.4975999733    0.0    0
26    1563520032.18    1563520052.87    20.6879999638    4    0.6452    2.5808    21.3331999638    0.0    0
27    1563520032.26    1563520052.87    20.6119999886    4    0.0832    0.3328    20.6951999886    0.0    0
28    1563520032.51    1563520052.87    20.3660001755    4    0.0522    0.2088    20.4182001755    0.0    0
29    1563520032.81    1563520052.88    20.0629999638    64    0.1855    11.872    20.2484999638    0.0    0
30    1563520032.9    1563520053.1    20.1919999123    64    0.4167    26.6688    20.6086999123    0.0    0
31    1563520032.92    1563520053.34    20.4140000343    256    0.8    204.8    21.2140000343    0.0    0
32    1563520033.74    1563520056.8    23.0510001183    64    0.4167    26.6688    23.4677001183    0.0    0
33    1563520033.79    1563520056.99    23.2000000477    16    0.7616    12.1856    23.9616000477    0.0    0
34    1563520034.15    1563520057.02    22.8759999275    16    0.7616    12.1856    23.6375999275    0.0    0
35    1563520034.21    1563520057.04    22.8319997787    64    0.0234    1.4976    22.8553997787    0.0    0
36    1563520034.22    1563520057.26    23.0429999828    16    0.0285    0.456    23.0714999828    0.0    0
37    1563520034.33    1563520057.28    22.9429998398    4    1.1283    4.5132    24.0712998398    0.0    0
38    1563520034.49    1563520057.28    22.7960000038    256    0.0177    4.5312    22.8137000038    0.0    0
39    1563520034.63    1563520060.79    26.1570000648    4    0.5956    2.3824    26.7526000648    0.0    0
40    1563520034.71    1563520060.79    26.0730001926    64    0.0125    0.8    26.0855001926    0.0    0
41    1563520034.72    1563520060.99    26.2649998665    64    0.0125    0.8    26.2774998665    0.0    0
42    1563520034.79    1563520061.21    26.4190001488    4    0.0284    0.1136    26.4474001488    0.0    0
43    1563520034.95    1563520061.21    26.260999918    4    0.0832    0.3328    26.344199918    0.0    0
44    1563520034.96    1563520061.21    26.2569999695    4    0.0284    0.1136    26.2853999695    0.0    0
45    1563520035.35    1563520061.22    25.871999979    16    0.8805    14.088    26.752499979    0.0    0
46    1563520035.47    1563520061.23    25.7679998875    16    0.0098    0.1568    25.7777998875    0.0    0
47    1563520035.5    1563520061.25    25.7550001144    64    0.0125    0.8    25.7675001144    0.0    0
48    1563520035.52    1563520061.47    25.9579999447    16    0.0429    0.6864    26.0008999447    0.0    0
49    1563520035.96    1563520061.49    25.5260000229    4    0.0284    0.1136    25.5544000229    0.0    0
50    1563520036.33    1563520061.49    25.1579999924    4    0.0832    0.3328    25.2411999924    0.0    0
51    1563520036.34    1563520061.49    25.1549999714    16    0.0297    0.4752    25.1846999714    0.0    0
52    1563520036.35    1563520061.51    25.1590001583    256    0.6189    158.4384    25.7779001583    0.0    0
53    1563520036.37    1563520064.94    28.5759999752    4    0.5956    2.3824    29.1715999752    0.0    0
54    1563520036.39    1563520064.94    28.5550000668    64    0.0055    0.352    28.5605000668    0.0    0
55    1563520036.64    1563520065.13    28.496999979    64    0.1855    11.872    28.682499979    0.0    0
56    1563520036.72    1563520065.34    28.6190001965    64    0.0234    1.4976    28.6424001965    0.0    0
57    1563520036.89    1563520065.55    28.6579999924    16    0.8805    14.088    29.5384999924    0.0    0
58    1563520036.97    1563520065.58    28.6029999256    16    0.0429    0.6864    28.6458999256    0.0    0
59    1563520037.36    1563520065.59    28.2269999981    64    0.4167    26.6688    28.6436999981    0.0    0
60    1563520037.48    1563520065.78    28.3010001183    16    0.8805    14.088    29.1815001183    0.0    0
61    1563520037.77    1563520065.79    28.0169999599    4    0.0522    0.2088    28.0691999599    0.0    0
62    1563520037.97    1563520065.8    27.8220000267    256    0.6189    158.4384    28.4409000267    0.0    0
63    1563520038.05    1563520069.21    31.1619999409    4    0.0284    0.1136    31.1903999409    0.0    0
64    1563520038.09    1563520069.21    31.120000124    4    0.5956    2.3824    31.715600124    0.0    0
65    1563520038.59    1563520069.21    30.6210000515    16    0.0429    0.6864    30.6639000515    0.0    0
66    1563520038.72    1563520069.22    30.5039999485    4    0.0284    0.1136    30.5323999485    0.0    0
67    1563520038.98    1563520069.23    30.245000124    256    0.0057    1.4592    30.250700124    0.0    0
68    1563520039.07    1563520072.67    33.603000164    64    0.0234    1.4976    33.626400164    0.0    0
69    1563520039.3    1563520072.86    33.5640001297    16    0.0429    0.6864    33.6069001297    0.0    0
70    1563520039.87    1563520072.88    33.0069999695    256    0.0177    4.5312    33.0246999695    0.0    0
71    1563520040.14    1563520076.65    36.5099999905    16    0.0098    0.1568    36.5197999905    0.0    0
72    1563520040.24    1563520076.66    36.4240000248    4    1.1283    4.5132    37.5523000248    0.0    0
73    1563520040.61    1563520076.66    36.0570001602    4    0.0522    0.2088    36.1092001602    0.0    0
74    1563520041.59    1563520076.67    35.0759999752    64    0.0234    1.4976    35.0993999752    0.0    0
75    1563520042.0    1563520076.88    34.871999979    4    1.1283    4.5132    36.000299979    0.0    0
76    1563520042.04    1563520076.88    34.8410000801    4    1.1283    4.5132    35.9693000801    0.0    0
77    1563520042.24    1563520076.88    34.6369998455    64    0.0234    1.4976    34.6603998455    0.0    0
78    1563520042.25    1563520077.12    34.8659999371    4    0.0832    0.3328    34.9491999371    0.0    0
79    1563520042.5    1563520077.12    34.6210000515    4    0.5956    2.3824    35.2166000515    0.0    0
80    1563520042.6    1563520077.12    34.5190000534    16    0.0098    0.1568    34.5288000534    0.0    0
81    1563520042.85    1563520077.15    34.2969999313    64    0.1855    11.872    34.4824999313    0.0    0
82    1563520042.94    1563520077.36    34.4229998589    4    0.6452    2.5808    35.0681998589    0.0    0
83    1563520043.23    1563520077.37    34.1319999695    4    0.6452    2.5808    34.7771999695    0.0    0
84    1563520043.55    1563520077.37    33.8169999123    16    0.8805    14.088    34.6974999123    0.0    0
85    1563520043.83    1563520077.38    33.5509998798    4    0.5956    2.3824    34.1465998798    0.0    0
86    1563520043.92    1563520077.38    33.4660000801    16    0.8805    14.088    34.3465000801    0.0    0
87    1563520043.94    1563520077.4    33.4549999237    16    0.0297    0.4752    33.4846999237    0.0    0
88    1563520044.22    1563520077.41    33.1890001297    4    0.5956    2.3824    33.7846001297    0.0    0
89    1563520044.37    1563520077.41    33.0499999523    64    0.0234    1.4976    33.0733999523    0.0    0
90    1563520044.44    1563520077.65    33.2039999962    4    0.6452    2.5808    33.8491999962    0.0    0
91    1563520044.79    1563520077.65    32.8659999371    256    0.8    204.8    33.6659999371    0.0    0
92    1563520045.05    1563520081.06    36.0050001144    64    0.0055    0.352    36.0105001144    0.0    0
93    1563520045.08    1563520081.24    36.1589999199    16    0.0285    0.456    36.1874999199    0.0    0
94    1563520045.91    1563520081.25    35.3370001316    64    0.4167    26.6688    35.7537001316    0.0    0
95    1563520045.92    1563520081.43    35.5160000324    256    0.0057    1.4592    35.5217000324    0.0    0
96    1563520046.27    1563520084.86    38.5929999352    4    0.0832    0.3328    38.6761999352    0.0    0
97    1563520046.5    1563520084.86    38.3589999676    4    0.6452    2.5808    39.0041999676    0.0    0
98    1563520046.72    1563520084.86    38.1440000534    64    0.0234    1.4976    38.1674000534    0.0    0
99    1563520046.85    1563520085.06    38.2139999866    4    1.1283    4.5132    39.3422999866    0.0    0
100    1563520046.94    1563520085.07    38.128000021    256    0.7528    192.7168    38.880800021    0.0    0
101    1563520047.45    1563520088.48    41.0329999924    64    0.9446    60.4544    41.9775999924    0.0    0
102    1563520047.79    1563520088.66    40.8740000725    256    0.0177    4.5312    40.8917000725    0.0    0
103    1563520048.31    1563520091.92    43.6089999676    64    0.0125    0.8    43.6214999676    0.0    0
104    1563520048.34    1563520092.13    43.7920000553    4    0.0284    0.1136    43.8204000553    0.0    0
105    1563520048.42    1563520092.13    43.7100000381    4    0.6452    2.5808    44.3552000381    0.0    0
106    1563520048.52    1563520092.13    43.6159999371    16    0.0297    0.4752    43.6456999371    0.0    0
107    1563520048.6    1563520092.15    43.5490000248    64    0.0055    0.352    43.5545000248    0.0    0
108    1563520048.68    1563520092.34    43.6560001373    256    0.7528    192.7168    44.4088001373    0.0    0
109    1563520048.7    1563520095.62    46.9150002003    256    0.0057    1.4592    46.9207002003    0.0    0
110    1563520048.85    1563520099.03    50.1809999943    4    0.0059    0.0236    50.1868999943    0.0    0
111    1563520049.18    1563520099.03    49.8499999046    4    0.6452    2.5808    50.4951999046    0.0    0
112    1563520049.18    1563520099.04    49.8510000706    4    1.1283    4.5132    50.9793000706    0.0    0
113    1563520049.31    1563520099.04    49.7309999466    16    0.0429    0.6864    49.7738999466    0.0    0
114    1563520049.43    1563520099.06    49.6319999695    16    0.4243    6.7888    50.0562999695    0.0    0
115    1563520049.85    1563520099.08    49.2219998837    256    0.8    204.8    50.0219998837    0.0    0
116    1563520050.12    1563520102.53    52.4110000134    16    0.4243    6.7888    52.8353000134    0.0    0
117    1563520050.48    1563520102.54    52.0559999943    4    1.1283    4.5132    53.1842999943    0.0    0
118    1563520050.9    1563520102.54    51.640999794    64    0.6779    43.3856    52.318899794    0.0    0
119    1563520051.11    1563520102.72    51.6150000095    64    0.6779    43.3856    52.2929000095    0.0    0
120    1563520051.17    1563520102.9    51.7319998741    64    0.0234    1.4976    51.7553998741    0.0    0
121    1563520051.35    1563520103.09    51.7339999676    4    1.1283    4.5132    52.8622999676    0.0    0
122    1563520051.36    1563520103.09    51.7269999981    64    0.0055    0.352    51.7324999981    0.0    0
123    1563520051.56    1563520103.29    51.7369999886    16    0.7616    12.1856    52.4985999886    0.0    0
124    1563520052.13    1563520103.31    51.1800000668    4    0.0832    0.3328    51.2632000668    0.0    0
125    1563520052.14    1563520103.32    51.1710000038    256    0.0057    1.4592    51.1767000038    0.0    0
126    1563520052.15    1563520106.66    54.5069999695    16    0.7616    12.1856    55.2685999695    0.0    0
127    1563520052.48    1563520106.68    54.1999998093    64    0.4167    26.6688    54.6166998093    0.0    0
128    1563520052.65    1563520106.86    54.2160000801    16    0.8805    14.088    55.0965000801    0.0    0
129    1563520052.76    1563520106.88    54.117000103    256    0.6189    158.4384    54.735900103    0.0    0
130    1563520053.16    1563520110.59    57.4240000248    64    0.4167    26.6688    57.8407000248    0.0    0
131    1563520053.53    1563520110.78    57.2489998341    16    0.4243    6.7888    57.6732998341    0.0    0
132    1563520053.74    1563520110.79    57.0499999523    64    0.1855    11.872    57.2354999523    0.0    0
133    1563520054.52    1563520110.97    56.4559998512    4    0.0059    0.0236    56.4618998512    0.0    0
134    1563520054.69    1563520110.97    56.2829999924    64    0.0055    0.352    56.2884999924    0.0    0
135    1563520054.84    1563520111.16    56.3150000572    4    0.0522    0.2088    56.3672000572    0.0    0
136    1563520054.86    1563520111.16    56.2990000248    16    0.0297    0.4752    56.3287000248    0.0    0
137    1563520054.92    1563520111.18    56.2520000935    64    0.6779    43.3856    56.9299000935    0.0    0
138    1563520055.09    1563520111.37    56.2799999714    16    0.8805    14.088    57.1604999714    0.0    0
139    1563520055.17    1563520111.38    56.2070000172    16    0.7616    12.1856    56.9686000172    0.0    0
140    1563520055.44    1563520111.39    55.9560000896    256    0.4221    108.0576    56.3781000896    0.0    0
141    1563520055.73    1563520114.84    59.1089999676    64    0.0234    1.4976    59.1323999676    0.0    0
142    1563520055.98    1563520115.02    59.0399999619    16    0.0297    0.4752    59.0696999619    0.0    0
143    1563520055.99    1563520115.03    59.0419998169    64    0.4167    26.6688    59.4586998169    0.0    0
144    1563520055.99    1563520115.22    59.2250001431    4    0.5956    2.3824    59.8206001431    0.0    0
145    1563520056.28    1563520115.22    58.9399998188    16    0.8805    14.088    59.8204998188    0.0    0
146    1563520056.46    1563520115.23    58.7699999809    64    0.9446    60.4544    59.7145999809    0.0    0
147    1563520056.55    1563520115.41    58.8659999371    4    0.0284    0.1136    58.8943999371    0.0    0
148    1563520056.59    1563520115.42    58.8280000687    64    0.9446    60.4544    59.7726000687    0.0    0
149    1563520056.86    1563520115.63    58.7660000324    256    0.4221    108.0576    59.1881000324    0.0    0
150    1563520056.87    1563520119.02    62.1489999294    64    0.0234    1.4976    62.1723999294    0.0    0
151    1563520056.99    1563520119.22    62.2309999466    16    0.0429    0.6864    62.2738999466    0.0    0
152    1563520057.07    1563520119.23    62.1659998894    4    0.0832    0.3328    62.2491998894    0.0    0
153    1563520057.21    1563520119.24    62.0220000744    64    0.6779    43.3856    62.6999000744    0.0    0
154    1563520057.88    1563520119.44    61.5610001087    256    0.6189    158.4384    62.1799001087    0.0    0
155    1563520058.13    1563520122.86    64.7290000916    16    0.0297    0.4752    64.7587000916    0.0    0
156    1563520058.32    1563520122.88    64.5620000362    16    0.8805    14.088    65.4425000362    0.0    0
157    1563520058.65    1563520122.89    64.2430000305    4    0.5956    2.3824    64.8386000305    0.0    0
