#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
239    0    1024    0.0    707
240    0    1024    0.0    707
241    64    1024    0.0625    705
242    0    1024    0.0    704
243    0    1024    0.0    704
244    0    1024    0.0    704
245    0    1024    0.0    704
246    0    1024    0.0    702
247    0    1024    0.0    702
248    0    1024    0.0    702
249    288    1024    0.28125    698
250    0    1024    0.0    698
251    0    1024    0.0    698
252    0    1024    0.0    698
253    20    1024    0.01953125    697
254    4    1024    0.00390625    690
255    0    1024    0.0    690
256    0    1024    0.0    690
257    0    1024    0.0    690
258    0    1024    0.0    686
259    0    1024    0.0    683
260    0    1024    0.0    683
261    0    1024    0.0    683
262    0    1024    0.0    683
263    256    1024    0.25    682
264    0    1024    0.0    682
265    0    1024    0.0    682
266    0    1024    0.0    682
267    0    1024    0.0    681
268    0    1024    0.0    681
269    0    1024    0.0    681
270    0    1024    0.0    681
271    0    1024    0.0    680
272    0    1024    0.0    680
273    0    1024    0.0    680
274    0    1024    0.0    680
275    260    1024    0.25390625    677
276    0    1024    0.0    677
277    0    1024    0.0    677
278    0    1024    0.0    677
279    0    1024    0.0    675
280    0    1024    0.0    675
281    0    1024    0.0    675
282    0    1024    0.0    675
283    256    1024    0.25    674
284    0    1024    0.0    674
285    0    1024    0.0    674
286    0    1024    0.0    674
287    320    1024    0.3125    671
288    0    1024    0.0    670
289    0    1024    0.0    670
290    0    1024    0.0    670
291    155    1024    0.1513671875    669
292    0    1024    0.0    668
293    0    1024    0.0    668
294    0    1024    0.0    668
295    0    1024    0.0    668
296    0    1024    0.0    664
297    0    1024    0.0    664
298    0    1024    0.0    664
299    0    1024    0.0    664
300    84    1024    0.08203125    659
301    0    1024    0.0    659
302    0    1024    0.0    659
303    0    1024    0.0    659
304    0    1024    0.0    659
305    0    1024    0.0    657
306    0    1024    0.0    657
307    0    1024    0.0    657
308    0    1024    0.0    657
309    256    1024    0.25    656
310    0    1024    0.0    656
311    0    1024    0.0    656
312    0    1024    0.0    656
313    20    1024    0.01953125    649
314    0    1024    0.0    647
315    0    1024    0.0    647
316    0    1024    0.0    647
317    0    1024    0.0    647
318    64    1024    0.0625    643
319    0    1024    0.0    642
320    0    1024    0.0    642
321    0    1024    0.0    642
322    0    1024    0.0    642
323    0    1024    0.0    641
324    0    1024    0.0    641
325    0    1024    0.0    641
326    0    1024    0.0    641
327    0    1024    0.0    641
328    0    1024    0.0    637
329    0    1024    0.0    637
330    0    1024    0.0    637
331    0    1024    0.0    637
332    64    1024    0.0625    633
333    0    1024    0.0    633
334    0    1024    0.0    633
335    0    1024    0.0    633
336    0    1024    0.0    632
337    0    1024    0.0    632
338    0    1024    0.0    632
339    0    1024    0.0    632
340    256    1024    0.25    631
341    0    1024    0.0    631
342    0    1024    0.0    631
343    0    1024    0.0    631
344    256    1024    0.25    630
345    0    1024    0.0    627
346    0    1024    0.0    627
347    0    1024    0.0    627
348    287    1024    0.2802734375    623
349    8    1024    0.0078125    618
350    0    1024    0.0    618
351    0    1024    0.0    618
352    0    1024    0.0    618
353    384    1024    0.375    613
354    0    1024    0.0    613
355    0    1024    0.0    613
356    0    1024    0.0    613
357    0    1024    0.0    612
358    0    1024    0.0    605
359    0    1024    0.0    605
360    0    1024    0.0    605
361    0    1024    0.0    605
362    0    1024    0.0    604
363    0    1024    0.0    604
364    0    1024    0.0    604
365    0    1024    0.0    600
366    0    1024    0.0    600
367    0    1024    0.0    600
368    0    1024    0.0    600
369    272    1024    0.265625    598
370    4    1024    0.00390625    594
371    0    1024    0.0    594
372    0    1024    0.0    594
373    0    1024    0.0    594
374    268    1024    0.26171875    588
375    0    1024    0.0    588
376    0    1024    0.0    588
377    0    1024    0.0    588
378    55    1024    0.0537109375    586
379    132    1024    0.12890625    578
380    4    1024    0.00390625    575
381    0    1024    0.0    575
382    0    1024    0.0    575
383    0    1024    0.0    575
384    0    1024    0.0    573
385    0    1024    0.0    573
386    0    1024    0.0    573
387    0    1024    0.0    573
388    0    1024    0.0    572
389    0    1024    0.0    572
390    0    1024    0.0    572
391    0    1024    0.0    572
392    96    1024    0.09375    565
393    0    1024    0.0    564
394    0    1024    0.0    564
395    0    1024    0.0    564
396    0    1024    0.0    564
397    0    1024    0.0    562
398    0    1024    0.0    562
399    0    1024    0.0    562
400    0    1024    0.0    562
401    68    1024    0.06640625    559
402    0    1024    0.0    559
403    0    1024    0.0    559
404    0    1024    0.0    559
405    320    1024    0.3125    557
406    52    1024    0.05078125    544
407    32    1024    0.03125    535
408    0    1024    0.0    535
409    0    1024    0.0    535
410    0    1024    0.0    535
411    20    1024    0.01953125    530
412    0    1024    0.0    530
413    0    1024    0.0    530
414    0    1024    0.0    530
415    0    1024    0.0    528
416    64    1024    0.0625    525
417    0    1024    0.0    525
418    0    1024    0.0    525
419    0    1024    0.0    525
420    256    1024    0.25    519
421    0    1024    0.0    519
422    0    1024    0.0    519
423    0    1024    0.0    519
424    4    1024    0.00390625    514
425    64    1024    0.0625    507
426    64    1024    0.0625    506
427    0    1024    0.0    506
428    0    1024    0.0    506
429    0    1024    0.0    506
430    212    1024    0.20703125    494
431    0    1024    0.0    490
432    0    1024    0.0    490
433    0    1024    0.0    490
434    0    1024    0.0    490
435    320    1024    0.3125    487
436    0    1024    0.0    485
437    0    1024    0.0    485
438    0    1024    0.0    485
439    0    1024    0.0    485
440    0    1024    0.0    482
441    0    1024    0.0    482
442    0    1024    0.0    482
443    0    1024    0.0    482
444    260    1024    0.25390625    478
445    64    1024    0.0625    469
446    0    1024    0.0    469
447    0    1024    0.0    469
448    0    1024    0.0    469
449    0    1024    0.0    469
450    128    1024    0.125    463
451    0    1024    0.0    463
452    0    1024    0.0    463
453    0    1024    0.0    463
454    0    1024    0.0    463
