#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
236    4    1024    0.00390625    453
237    0    1024    0.0    453
238    0    1024    0.0    450
239    0    1024    0.0    450
240    0    1024    0.0    447
241    0    1024    0.0    447
242    0    1024    0.0    442
243    0    1024    0.0    442
244    256    1024    0.25    441
245    0    1024    0.0    441
246    320    1024    0.3125    437
247    0    1024    0.0    437
248    256    1024    0.25    435
249    0    1024    0.0    435
250    260    1024    0.25390625    433
251    0    1024    0.0    433
252    72    1024    0.0703125    423
253    0    1024    0.0    423
254    336    1024    0.328125    418
255    0    1024    0.0    418
256    0    1024    0.0    416
257    64    1024    0.0625    406
258    0    1024    0.0    406
259    324    1024    0.31640625    401
260    0    1024    0.0    401
261    256    1024    0.25    398
262    0    1024    0.0    398
263    256    1024    0.25    395
264    0    1024    0.0    395
265    414    1024    0.404296875    387
266    0    1024    0.0    387
267    4    1024    0.00390625    384
268    0    1024    0.0    384
269    256    1024    0.25    383
270    0    1024    0.0    382
271    256    1024    0.25    381
272    64    1024    0.0625    378
273    0    1024    0.0    378
274    0    1024    0.0    373
275    0    1024    0.0    373
276    260    1024    0.25390625    366
277    0    1024    0.0    366
278    0    1024    0.0    365
279    0    1024    0.0    365
280    0    1024    0.0    361
281    0    1024    0.0    361
282    256    1024    0.25    360
283    0    1024    0.0    360
284    0    1024    0.0    358
285    0    1024    0.0    358
286    320    1024    0.3125    353
287    0    1024    0.0    353
288    272    1024    0.265625    351
289    0    1024    0.0    351
290    320    1024    0.3125    348
291    0    1024    0.0    346
292    0    1024    0.0    346
293    0    1024    0.0    343
294    0    1024    0.0    343
295    0    1024    0.0    342
296    0    1024    0.0    342
297    0    1024    0.0    340
298    0    1024    0.0    340
299    212    1024    0.20703125    327
300    64    1024    0.0625    316
301    0    1024    0.0    316
302    64    1024    0.0625    311
303    0    1024    0.0    311
304    276    1024    0.26953125    307
305    59    1024    0.0576171875    300
306    0    1024    0.0    300
307    256    1024    0.25    297
308    0    1024    0.0    297
309    332    1024    0.32421875    287
310    0    1024    0.0    287
311    256    1024    0.25    285
312    0    1024    0.0    285
313    260    1024    0.25390625    281
314    0    1024    0.0    281
315    276    1024    0.26953125    277
316    4    1024    0.00390625    277
317    256    1024    0.25    274
318    0    1024    0.0    269
319    0    1024    0.0    269
320    256    1024    0.25    268
321    0    1024    0.0    268
322    320    1024    0.3125    266
323    0    1024    0.0    266
324    128    1024    0.125    260
325    0    1024    0.0    260
326    328    1024    0.3203125    254
327    0    1024    0.0    250
328    256    1024    0.25    249
329    0    1024    0.0    242
330    0    1024    0.0    242
331    320    1024    0.3125    240
332    0    1024    0.0    240
333    64    1024    0.0625    238
334    0    1024    0.0    238
335    0    1024    0.0    237
336    0    1024    0.0    237
337    4    1024    0.00390625    235
338    0    1024    0.0    235
339    0    1024    0.0    234
340    64    1024    0.0625    231
341    0    1024    0.0    231
342    0    1024    0.0    229
343    0    1024    0.0    229
344    256    1024    0.25    228
345    0    1024    0.0    228
346    0    1024    0.0    226
347    0    1024    0.0    226
348    4    1024    0.00390625    223
349    0    1024    0.0    223
350    0    1024    0.0    222
351    0    1024    0.0    222
352    0    1024    0.0    219
353    0    1024    0.0    219
354    4    1024    0.00390625    216
355    0    1024    0.0    216
356    0    1024    0.0    215
357    3    1024    0.0029296875    214
358    68    1024    0.06640625    201
359    0    1024    0.0    201
360    256    1024    0.25    198
361    0    1024    0.0    198
362    256    1024    0.25    195
363    0    1024    0.0    195
364    8    1024    0.0078125    190
365    0    1024    0.0    190
366    296    1024    0.2890625    186
367    0    1024    0.0    186
368    320    1024    0.3125    184
369    0    1024    0.0    184
370    256    1024    0.25    181
371    0    1024    0.0    181
372    320    1024    0.3125    178
373    0    1024    0.0    177
374    36    1024    0.03515625    171
375    0    1024    0.0    169
376    0    1024    0.0    169
377    0    1024    0.0    168
378    256    1024    0.25    167
379    64    1024    0.0625    166
380    260    1024    0.25390625    164
381    0    1024    0.0    164
382    280    1024    0.2734375    161
383    0    1024    0.0    161
384    64    1024    0.0625    159
385    0    1024    0.0    156
386    0    1024    0.0    156
387    16    1024    0.015625    146
388    0    1024    0.0    146
389    216    1024    0.2109375    135
390    0    1024    0.0    135
391    260    1024    0.25390625    131
392    0    1024    0.0    131
393    64    1024    0.0625    129
394    64    1024    0.0625    122
395    0    1024    0.0    122
396    144    1024    0.140625    116
397    0    1024    0.0    116
398    0    1024    0.0    114
399    0    1024    0.0    114
400    256    1024    0.25    112
401    0    1024    0.0    112
402    272    1024    0.265625    109
403    0    1024    0.0    109
404    292    1024    0.28515625    103
405    4    1024    0.00390625    102
406    256    1024    0.25    101
407    64    1024    0.0625    94
408    0    1024    0.0    94
409    136    1024    0.1328125    85
410    0    1024    0.0    85
411    256    1024    0.25    84
412    0    1024    0.0    84
413    0    1024    0.0    83
414    0    1024    0.0    83
415    392    1024    0.3828125    76
416    0    1024    0.0    76
417    32    1024    0.03125    66
418    4    1024    0.00390625    66
419    64    1024    0.0625    64
420    0    1024    0.0    62
421    0    1024    0.0    62
422    0    1024    0.0    58
423    256    1024    0.25    57
424    0    1024    0.0    57
