,queue jobs,utilization
0,1,0.41943359375
1,7,1.0
2,7,1.0
3,14,1.0
4,10,1.0
5,38,1.0
6,45,1.0
7,73,1.0
8,85,1.0
9,114,1.0
10,125,1.0
11,128,1.0
12,113,1.0
13,115,1.0
14,121,1.0
15,136,1.0
16,159,0.47119140625
17,167,1.0
18,178,1.0
19,181,1.0
20,186,1.0
21,201,1.0
22,204,1.0
23,213,1.0
24,227,1.0
25,225,1.0
26,282,1.0
27,327,1.0
28,340,1.0
29,354,1.0
30,373,1.0
31,382,1.0
32,383,1.0
33,382,1.0
34,381,1.0
35,380,1.0
36,380,1.0
37,380,1.0
38,400,0.2822265625
39,401,1.0
40,433,1.0
41,434,1.0
42,492,1.0
43,491,1.0
44,490,1.0
45,487,0.625
46,496,1.0
47,507,1.0
48,511,0.24609375
49,541,0.10302734375
50,588,1.0
51,635,1.0
52,655,0.26220703125
53,686,1.0
54,728,1.0
55,780,1.0
56,824,1.0
57,876,1.0
58,875,1.0
59,874,1.0
60,873,0.0966796875
61,873,1.0
62,872,1.0
63,872,1.0
64,871,1.0
65,871,1.0
66,870,1.0
67,869,1.0
68,868,1.0
69,867,1.0
70,866,1.0
71,865,0.125
72,864,1.0
73,863,1.0
74,862,1.0
75,861,1.0
76,860,1.0
77,859,1.0
78,859,0.99658203125
79,858,1.0
80,857,1.0
81,840,1.0
82,840,1.0
83,837,0.25
84,836,1.0
85,834,1.0
86,830,1.0
87,824,0.125
88,819,0.28564453125
89,808,0.125
90,806,1.0
91,805,1.0
92,804,1.0
93,803,1.0
94,802,1.0
95,801,1.0
96,799,1.0
97,796,0.25
98,788,0.25
99,781,0.125
100,771,0.125
101,769,1.0
102,769,1.0
103,769,1.0
104,757,1.0
105,757,1.0
106,756,1.0
107,756,1.0
108,755,1.0
109,754,1.0
110,754,1.0
111,753,1.0
112,752,1.0
113,752,0.0
114,751,1.0
115,750,1.0
116,749,1.0
117,748,1.0
118,746,1.0
119,743,1.0
120,743,1.0
121,743,1.0
122,741,1.0
123,741,1.0
124,721,0.375
125,721,0.125
126,719,1.0
127,718,1.0
128,717,1.0
129,717,0.82275390625
130,716,1.0
131,715,1.0
132,714,1.0
133,712,1.0
134,712,0.0
135,711,1.0
136,710,1.0
137,709,1.0
138,708,1.0
139,707,1.0
140,706,1.0
141,705,1.0
142,704,1.0
143,704,0.25390625
144,703,1.0
145,702,1.0
146,700,1.0
147,699,1.0
148,697,1.0
149,696,1.0
150,695,1.0
151,694,1.0
152,693,1.0
153,692,1.0
154,684,0.0
155,675,0.0
156,664,0.16162109375
157,658,1.0
158,657,1.0
159,655,0.30419921875
160,652,1.0
161,642,0.3828125
162,634,0.005859375
163,623,0.1513671875
164,620,1.0
165,618,1.0
166,615,1.0
167,613,1.0
168,612,1.0
169,610,1.0
170,586,1.0
171,585,1.0
172,561,1.0
173,519,0.125
174,505,0.24267578125
175,502,1.0
176,500,1.0
177,498,1.0
178,476,1.0
179,475,1.0
180,475,1.0
181,474,1.0
182,473,1.0
183,472,1.0
184,471,1.0
185,470,1.0
186,469,1.0
187,468,1.0
188,467,1.0
189,466,1.0
190,465,1.0
191,465,0.0
192,464,1.0
193,463,1.0
194,462,1.0
195,461,1.0
196,460,1.0
197,459,1.0
198,457,0.0576171875
199,454,1.0
200,452,1.0
201,451,1.0
202,450,1.0
203,449,1.0
204,448,1.0
205,447,1.0
206,440,0.0
207,408,1.0
208,403,1.0
209,401,1.0
210,398,1.0
211,395,1.0
212,393,1.0
213,391,1.0
214,389,1.0
215,377,0.09375
216,375,1.0
217,372,1.0
218,367,1.0
219,364,1.0
220,359,0.125
221,354,1.0
222,352,1.0
223,350,1.0
224,344,1.0
225,341,1.0
226,330,1.0
227,316,1.0
228,314,1.0
229,312,1.0
230,301,1.0
231,296,1.0
232,296,1.0
233,296,1.0
234,295,1.0
235,293,1.0
236,291,1.0
237,289,1.0
238,287,1.0
239,286,0.0
240,284,1.0
241,282,0.4150390625
242,282,1.0
243,281,1.0
244,280,1.0
245,279,1.0
246,278,1.0
247,277,1.0
248,276,1.0
249,274,1.0
250,274,1.0
251,273,1.0
252,272,1.0
253,271,1.0
254,270,1.0
255,269,1.0
256,268,1.0
257,267,1.0
258,266,1.0
259,265,1.0
260,263,1.0
261,262,1.0
262,260,1.0
263,259,1.0
264,257,1.0
265,255,0.1171875
266,254,1.0
267,252,1.0
268,250,1.0
269,248,1.0
270,246,1.0
271,244,1.0
272,243,0.3125
273,237,1.0
274,235,1.0
275,233,1.0
276,231,1.0
277,230,0.0
278,228,1.0
279,226,1.0
280,224,1.0
281,222,1.0
282,220,1.0
283,218,1.0
284,204,1.0
285,202,1.0
286,201,0.01953125
287,198,1.0
288,195,1.0
289,192,1.0
290,192,1.0
291,192,1.0
292,189,1.0
293,187,1.0
294,185,0.0
295,176,1.0
296,170,1.0
297,167,1.0
298,165,1.0
299,158,1.0
300,155,1.0
301,153,0.3984375
302,152,1.0
303,139,1.0
304,133,0.18359375
305,130,0.48779296875
306,129,1.0
307,126,1.0
308,124,0.1572265625
309,121,1.0
310,118,0.73095703125
311,116,1.0
312,113,1.0
313,111,1.0
314,98,1.0
315,96,1.0
316,94,1.0
317,93,1.0
318,92,1.0
319,91,1.0
320,88,1.0
321,86,1.0
322,74,1.0
323,66,1.0
324,63,0.125
325,59,1.0
326,51,1.0
327,41,1.0
328,38,1.0
329,35,1.0
330,33,1.0
331,32,1.0
332,30,1.0
333,28,1.0
334,25,0.4765625
335,6,1.0
336,0,1.0
337,0,0.0
