#timestep  occupied-CPU  total-CPU  utilization  queuingjobs
50    1562291468.5    1562291470.84    2.33649611473    16    0.0429    0.6864    2.37939611473    2.68333333333    4
51    1562291468.74    1562291470.91    2.17073488235    64    0.0234    1.4976    2.19413488235    4.06051587302    6
52    1562291468.92    1562291470.91    1.99179005623    4    0.6452    2.5808    2.63699005623    1.5    2
53    1562291469.09    1562291470.91    1.82203602791    4    0.0522    0.2088    1.87423602791    1.5    2
54    1562291469.33    1562291470.91    1.58185386658    4    0.0284    0.1136    1.61025386658    1.5    2
55    1562291469.58    1562291470.92    1.33399295807    16    0.4243    6.7888    1.75829295807    2.63333333333    4
56    1562291469.66    1562291470.92    1.26162409782    16    0.0285    0.456    1.29012409782    2.6    4
57    1562291469.72    1562291471.0    1.28492593765    64    0.0234    1.4976    1.30832593765    4.17609126984    6
58    1562291470.69    1562291472.19    1.49688482285    256    0.8    204.8    2.29688482285    5.37683823529    8
59    1562291470.83    1562291472.2    1.36812877655    16    0.0285    0.456    1.39662877655    2.58333333333    4
60    1562291471.0    1562291472.2    1.19899201393    4    0.6452    2.5808    1.84419201393    1.5    2
61    1562291471.07    1562291472.2    1.13241696358    16    0.0285    0.456    1.16091696358    2.65    4
62    1562291471.36    1562291473.37    2.00913882256    256    0.7528    192.7168    2.76193882256    5.21516544118    8
63    1562291471.46    1562291473.44    1.9856338501    64    0.4167    26.6688    2.4023338501    4.22668650794    6
64    1562291471.77    1562291474.64    2.86840701103    256    0.6189    158.4384    3.48730701103    5.18409926471    8
65    1562291472.03    1562291474.71    2.67757701874    64    0.6779    43.3856    3.35547701874    3.88045634921    6
66    1562291472.19    1562291474.79    2.59934186935    64    0.0055    0.352    2.60484186935    4.25446428571    6
67    1562291472.23    1562291475.94    3.70562887192    256    0.8    204.8    4.50562887192    5.38446691176    8
68    1562291472.57    1562291477.07    4.50344705582    256    0.4221    108.0576    4.92554705582    5.02922794118    8
69    1562291473.01    1562291477.14    4.13178896904    64    0.0234    1.4976    4.15518896904    4.11408730159    6
70    1562291473.12    1562291477.15    4.02725887299    16    0.0098    0.1568    4.03705887299    2.65    4
71    1562291473.44    1562291477.15    3.70988798141    16    0.0098    0.1568    3.71968798141    2.65    4
72    1562291473.58    1562291477.16    3.57894396782    16    0.0285    0.456    3.60744396782    2.65    4
73    1562291473.87    1562291477.17    3.29717111588    16    0.4243    6.7888    3.72147111588    2.65    4
74    1562291474.13    1562291477.17    3.03736400604    4    1.1283    4.5132    4.16566400604    1.5    2
75    1562291474.2    1562291478.41    4.21021080017    256    0.6189    158.4384    4.82911080017    5.41930147059    8
76    1562291474.64    1562291478.48    3.8382229805    64    0.9446    60.4544    4.7828229805    3.88045634921    6
77    1562291474.79    1562291479.68    4.89117002487    256    0.4221    108.0576    5.31327002487    5.16822916667    8
78    1562291475.05    1562291479.76    4.70559191704    64    0.4167    26.6688    5.12229191704    3.88045634921    6
79    1562291475.26    1562291479.76    4.49421811104    4    0.6452    2.5808    5.13941811104    1.5    2
80    1562291475.36    1562291479.76    4.40452098846    4    0.0059    0.0236    4.41042098846    1.5    2
81    1562291475.44    1562291479.77    4.32328510284    16    0.0285    0.456    4.35178510284    2.58333333333    4
82    1562291475.65    1562291480.96    5.31589603424    256    0.4221    108.0576    5.73799603424    5.25575980392    8
83    1562291475.74    1562291480.97    5.22341394424    4    0.0284    0.1136    5.25181394424    1.5    2
84    1562291475.94    1562291480.97    5.02914905548    4    0.0284    0.1136    5.05754905548    1.5    2
85    1562291476.21    1562291481.04    4.83292913437    64    0.0125    0.8    4.84542913437    4.17261904762    6
86    1562291476.75    1562291481.04    4.28806209564    4    0.6452    2.5808    4.93326209564    1.5    2
87    1562291476.84    1562291481.04    4.20156979561    4    0.0284    0.1136    4.22996979561    1.5    2
88    1562291477.13    1562291481.04    3.90848302841    4    0.0522    0.2088    3.96068302841    1.5    2
89    1562291477.47    1562291482.24    4.76858091354    256    0.7528    192.7168    5.52138091354    5.19154411765    8
90    1562291477.52    1562291482.31    4.79343295097    64    0.4167    26.6688    5.21013295097    4.28968253968    6
91    1562291477.87    1562291482.38    4.51048707962    64    0.1855    11.872    4.69598707962    3.92063492063    6
92    1562291478.31    1562291482.38    4.07453083992    16    0.0297    0.4752    4.10423083992    2.68333333333    4
93    1562291478.85    1562291482.39    3.53303694725    16    0.0285    0.456    3.56153694725    2.58333333333    4
94    1562291479.33    1562291482.39    3.06000900269    16    0.0285    0.456    3.08850900269    2.65833333333    4
95    1562291479.45    1562291482.48    3.02834105492    64    0.9446    60.4544    3.97294105492    4.35763888889    6
96    1562291479.68    1562291482.48    2.80378985405    16    0.0285    0.456    2.83228985405    2.68333333333    4
97    1562291480.05    1562291482.56    2.5025639534    64    0.0125    0.8    2.5150639534    4.28521825397    6
98    1562291480.11    1562291482.56    2.45148396492    4    0.0832    0.3328    2.53468396492    1.5    2
99    1562291480.34    1562291482.57    2.22574305534    16    0.0098    0.1568    2.23554305534    2.55    4
100    1562291480.58    1562291482.57    1.99191999435    4    0.0284    0.1136    2.02031999435    1.5    2
101    1562291480.94    1562291483.9    2.96953821182    256    0.0057    1.4592    2.97523821182    5.30873161765    8
102    1562291481.16    1562291483.91    2.75157094002    4    0.0284    0.1136    2.77997094002    1.5    2
103    1562291481.39    1562291483.92    2.52405285835    16    0.0285    0.456    2.55255285835    2.63333333333    4
104    1562291481.43    1562291484.96    3.52969503403    256    0.8    204.8    4.32969503403    4.99439338235    8
105    1562291481.51    1562291486.12    4.6047911644    256    0.4221    108.0576    5.0268911644    5.29295343137    8
106    1562291481.69    1562291486.2    4.50634622574    64    0.0055    0.352    4.51184622574    3.97817460317    6
107    1562291481.81    1562291486.27    4.46612381935    64    0.6779    43.3856    5.14402381935    4.12896825397    6
108    1562291482.09    1562291486.27    4.18434286118    4    0.5956    2.3824    4.77994286118    1.5    2
109    1562291482.69    1562291486.27    3.57932209969    4    0.0522    0.2088    3.63152209969    1.5    2
110    1562291483.38    1562291486.27    2.89711785316    4    0.5956    2.3824    3.49271785316    1.5    2
111    1562291483.9    1562291486.27    2.37588810921    4    0.0522    0.2088    2.42808810921    1.5    2
112    1562291484.96    1562291486.36    1.39518094063    64    0.0234    1.4976    1.41858094063    4.13293650794    6
113    1562291485.18    1562291486.36    1.18134593964    4    0.0832    0.3328    1.26454593964    1.5    2
114    1562291485.58    1562291487.6    2.02129197121    256    0.4221    108.0576    2.44339197121    5.20677083333    8
115    1562291485.64    1562291487.6    1.96155595779    4    0.5956    2.3824    2.55715595779    1.5    2
116    1562291485.93    1562291487.7    1.77277898788    64    0.0125    0.8    1.78527898788    4.08928571429    6
117    1562291486.12    1562291487.7    1.58539605141    4    0.0522    0.2088    1.63759605141    1.5    2
118    1562291486.2    1562291488.89    2.69565916061    256    0.0057    1.4592    2.70135916061    5.18446691176    8
119    1562291486.33    1562291488.9    2.56497502327    16    0.0297    0.4752    2.59467502327    2.68333333333    4
120    1562291486.59    1562291488.97    2.37886691093    64    0.0234    1.4976    2.40226691093    3.97966269841    6
121    1562291486.98    1562291488.98    2.0042860508    16    0.0429    0.6864    2.0471860508    2.68333333333    4
122    1562291487.6    1562291489.07    1.46557402611    64    0.0125    0.8    1.47807402611    3.91617063492    6
123    1562291487.92    1562291489.07    1.15317702293    16    0.0098    0.1568    1.16297702293    2.58333333333    4
124    1562291487.93    1562291489.08    1.14662909508    16    0.0429    0.6864    1.18952909508    2.56666666667    4
125    1562291488.48    1562291489.08    0.598880052567    4    0.0059    0.0236    0.604780052567    1.5    2
126    1562291488.71    1562291489.17    0.464216947556    64    0.9446    60.4544    1.40881694756    4.06448412698    6
127    1562291488.99    1562291489.24    0.253443002701    64    0.4167    26.6688    0.670143002701    3.89484126984    6
128    1562291489.04    1562291489.24    0.203085184097    4    0.0284    0.1136    0.231485184097    1.5    2
129    1562291489.17    1562291489.32    0.144795894623    64    0.6779    43.3856    0.822695894623    3.9494047619    6
130    1562291489.37    1562291489.37    -0.00336790084839    4    0.0284    0.1136    0.0250320991516    1.5    2
131    1562291490.01    1562291490.01    0.00313901901245    16    0.0098    0.1568    0.0129390190125    2.58333333333    4
132    1562291490.44    1562291490.45    0.000729084014893    16    0.7616    12.1856    0.762329084015    2.58333333333    4
133    1562291490.45    1562291490.45    0.00465393066406    16    0.7616    12.1856    0.766253930664    2.58333333333    4
134    1562291490.5    1562291490.5    0.000139951705933    16    0.0297    0.4752    0.0298399517059    2.58333333333    4
135    1562291490.53    1562291490.53    0.000883817672729    16    0.0297    0.4752    0.0305838176727    2.56666666667    4
136    1562291490.79    1562291490.79    -0.000501155853271    16    0.4243    6.7888    0.423798844147    2.58333333333    4
137    1562291491.04    1562291492.16    1.11874818802    256    0.4221    108.0576    1.54084818802    5.00471813725    7
138    1562291491.18    1562291493.28    2.091370821    256    0.0057    1.4592    2.097070821    5.17898284314    8
139    1562291491.4    1562291493.28    1.8788189888    4    0.5956    2.3824    2.4744189888    1.5    2
140    1562291491.84    1562291493.36    1.52028393745    64    0.0055    0.352    1.52578393745    4.20783730159    6
141    1562291492.04    1562291493.36    1.31372094154    4    0.0059    0.0236    1.31962094154    1.5    2
142    1562291492.27    1562291494.51    2.2331328392    256    0.6189    158.4384    2.8520328392    5.07824754902    8
143    1562291492.74    1562291495.64    2.89947795868    256    0.0177    4.5312    2.91717795868    5.17150735294    8
144    1562291492.83    1562291495.64    2.81354188919    16    0.7616    12.1856    3.57514188919    2.58333333333    4
145    1562291492.89    1562291496.78    3.89221692085    256    0.7528    192.7168    4.64501692085    5.32962622549    8
146    1562291493.26    1562291496.79    3.53103709221    4    0.0522    0.2088    3.58323709221    1.5    2
147    1562291494.11    1562291497.95    3.84383106232    256    0.8    204.8    4.64383106232    5.14990808824    8
148    1562291494.3    1562291497.96    3.66215395927    16    0.8805    14.088    4.54265395927    2.68333333333    4
149    1562291494.4    1562291499.14    4.73374199867    256    0.6189    158.4384    5.35264199867    5.14892769608    8
150    1562291494.83    1562291500.37    5.54024004936    256    0.7528    192.7168    6.29304004936    5.34604779412    8
151    1562291495.04    1562291501.59    6.54812097549    256    0.7528    192.7168    7.30092097549    5.21519607843    8
